seed,scenario,tick,time_s,position_arrived,status,contained_exact,contained_tol,truth_0,truth_1,truth_2,truth_3,truth_4,truth_5,lower_0,lower_1,lower_2,lower_3,lower_4,lower_5,upper_0,upper_1,upper_2,upper_3,upper_4,upper_5
70002,S0,8,0.16,0,VALID_NUMERICAL_BOX,1,1,0.01193403367757134,2.0001246515172073,0.017871048011810612,0.03121933699723218,0.0,0.0,-0.03156901821857336,1.977252683605311,-0.4037275683211445,-0.41804300342736767,-0.0007893445674032483,-0.001919338849517023,0.04778085970791434,2.0592841096668337,0.4029917498914146,0.44932073394192545,1.7491816448931953e-05,0.0008202802288682898
70002,S0,9,0.18,0,VALID_NUMERICAL_BOX,1,1,0.012291454637807552,2.000749038257152,0.017862100978161113,0.03313744623947139,0.0,0.0,-0.03964356958605209,1.9688918235336954,-0.44132899497774025,-0.45781607632516746,-0.0008277313453944165,-0.00026542512492870943,0.05584069470679848,2.0682705243487405,0.44074610907392014,0.49296762497361346,3.3897422027125477e-05,0.0008202802298702092
70002,S0,10,0.2,1,VALID_NUMERICAL_BOX,1,1,0.012648696657370773,2.0014117871819415,0.017853137901041878,0.03504772165723385,0.0,0.0,0.0008727365557770587,1.9921718677213271,-0.47893367196582787,-0.497595793975078,-0.0008330398488938237,-0.00026542512592952973,0.040872736555777056,2.032171867721327,0.47850806859772105,0.5366078774006124,5.03030276253627e-05,0.0008202802308710295
70002,S0,11,0.22,0,VALID_NUMERICAL_BOX,1,1,0.01300575941539161,2.002112741615086,0.017844158893040498,0.036949390705602686,0.0,0.0,-0.008705936884589942,1.9822199518387826,-0.5165415990287502,-0.5373829231953657,-0.0008383483524132526,-0.00026542512693035003,0.05044289792878192,2.0429040252723825,0.5162710737231876,0.5802407191281292,6.670863324362163e-05,0.0008202802318718498
70002,S0,12,0.24,0,VALID_NUMERICAL_BOX,1,1,0.01336264259325242,2.002851729429198,0.017835164074887163,0.03884168406601248,0.0,0.0,-0.019036768866225715,1.971472293371821,-0.5541527758720468,-0.5771782331218899,-0.0008436568559527032,-0.00026542512793117034,0.060768319404306444,2.0545088396579994,0.5540351237268404,0.6238653810255517,8.311423888190227e-05,0.0008202802328726701
70002,S0,13,0.26,0,VALID_NUMERICAL_BOX,1,1,0.013719345874750164,2.003628563110518,0.017826153575398348,0.0407238359707227,0.0,0.0,-0.030119824384738498,1.9599287287063163,-0.5917672021636743,-0.6169824896186772,-0.0008489653595121755,-0.00026542512893199064,0.0718490218799151,2.066986147281577,0.5918002178757115,0.6674810972340908,9.951984454020464e-05,0.0008202802338734904
70002,S0,14,0.28,0,VALID_NUMERICAL_BOX,1,1,0.014075868946258131,2.0044430398299324,0.017817127531417034,0.042595084526663614,0.0,0.0,-0.04195516842909567,1.9475890789108623,-0.6293848775342513,-0.6567964549715883,-0.0008542738630916695,-0.00026542512993281094,0.08368502623851301,2.080335769229339,0.629566355427674,0.7110871054731138,0.00011592545021852872,0.0008202802348743107
70002,S0,15,0.3,1,VALID_NUMERICAL_BOX,1,1,0.014432211496886472,2.0052949415204657,0.01780808608774949,0.04445467203844917,0.0,0.0,-0.008127539365449063,1.9681975701316001,-0.6670058015773287,-0.6966208875834158,-0.0008595823666911853,-0.00026542513093363125,0.03187246063455094,2.0081975701316,0.6673335356317786,0.7546826473450463,0.0001323310559168745,0.000820280235875131
70002,S0,16,0.32,0,VALID_NUMERICAL_BOX,1,1,0.014788373218641461,2.0061840349612345,0.017799029397098622,0.0463018453303487,0.0,0.0,-0.021467655398040856,1.9542651523769083,-0.7046299738496844,-0.7364565416705352,-0.0008648908703107228,-0.00026542513193445155,0.04521913134823173,2.0232912230815243,0.7051017577285963,0.7982669686387209,0.00014873666163524202,0.0008202802368759513
70002,S0,17,0.34,0,VALID_NUMERICAL_BOX,1,1,0.015144353806583433,2.0071100718678414,0.017789957619993937,0.048135856067008764,0.0,0.0,-0.035560254876093864,1.9395360215404582,-0.7422573938716434,-0.776304166961231,-0.000870199373950282,-0.00026542513293527185,0.059321166503862974,2.039256562457338,0.742871020950569,0.8418393196310526,0.00016514226737363125,0.0008202802378767716
70002,S0,18,0.36,0,VALID_NUMERICAL_BOX,1,1,0.015500152958983313,2.0080727889891814,0.017780870924718133,0.04995596107271369,0.0,0.0,-0.050405402754600905,1.9240099381981777,-0.7798880611274214,-0.8161645083958169,-0.0008755078776098629,-0.00026542513393609216,0.07417858692394853,2.056093348853015,0.7806413245223651,0.8853989553869167,0.0001815478731320422,0.0008202802388775919
70002,S0,19,0.38,0,VALID_NUMERICAL_BOX,1,1,0.015855770377477676,2.0090719082106356,0.01777176948723035,0.05176142264897498,0.0,0.0,-0.06600316397823913,1.9076866480271877,-0.8175219750654931,-0.8560383058286725,-0.0008808163812894656,-0.00026542513493691246,0.08979141341548563,2.073801327963827,0.8184126676612422,0.9289451360571137,0.00019795347891047487,0.0008202802398784122
70002,S0,20,0.4,1,VALID_NUMERICAL_BOX,1,1,0.01621120576722228,2.010107136663615,0.017762653491086137,0.05355150889023835,0.0,0.0,0.005097199964669962,1.9958082746516532,-0.8551591350989848,-0.8959262937323128,-0.0008861248849890899,-0.00026542513593773276,0.04509719996466996,2.0358082746516533,0.8561850495774159,0.9724771271742992,0.00021435908470892923,0.0008202802408792325
70002,S0,21,0.42,0,VALID_NUMERICAL_BOX,1,1,0.016566458837044003,2.01117816684142,0.017753523127354127,0.05532549399749827,0.0,0.0,-0.012005982738371954,1.9778897487739517,-0.8927995406060903,-0.9358292009036119,-0.000891433388708736,-0.00026542513693855307,0.0622209009572805,2.0552578171981946,0.8939584694744344,1.0159941999467608,0.0002307646905274053,0.0008202802418800528
70002,S0,22,0.44,0,VALID_NUMERICAL_BOX,1,1,0.016921529299591086,2.01228467672137,0.017744378594529507,0.05708265858961105,0.0,0.0,-0.029861973551573863,1.959173164752804,-0.9304431909305111,-0.9757477501722955,-0.0008967418924484038,-0.00026542513793937337,0.08010007034784929,2.0755777012002055,0.9317329265495586,1.0594956315499249,0.0002471702963659031,0.0008202802428808731
70002,S0,23,0.46,0,VALID_NUMERICAL_BOX,1,1,0.017276416871481674,2.013426329893162,0.01773522009844429,0.058822290012099154,0.0,0.0,-0.04847083737128281,1.9396582097462611,-0.9680900853819184,-1.0156826581118212,-0.0009020503962080933,-0.0002654251389401937,0.0987347288799392,2.0967676138343005,0.9695084199941485,1.1029807054154774,0.00026357590222442266,0.0002664867983219448
70002,S0,24,0.48,0,VALID_NUMERICAL_BOX,1,1,0.01763112127345056,2.014602775693404,0.017726047852174437,0.06054368264324121,0.0,0.0,-0.0678326390800393,1.919344556580906,-1.0057402232364405,-1.0556346347527608,-0.0009073588999878046,-0.00026542513994046017,0.11812489728094029,2.118827227945729,1.007284948994054,1.146448711517981,0.0002689056391917689,0.0002664867993222113
70002,S0,25,0.5,1,VALID_NUMERICAL_BOX,1,1,0.01798564223049405,2.015813649346269,0.01771686207594389,0.06224613819724499,0.0,0.0,-0.01668270947559149,2.015377187531396,-1.0433914113766147,-1.095604383298799,-0.0009126674037875265,-0.0002587987647857167,0.02331729052440851,2.055377187531396,1.0450625127300126,1.1898989466588756,0.00027423537617912583,0.0002664868003224778
70002,S0,26,0.52,0,VALID_NUMERICAL_BOX,1,1,0.018339979472012928,2.017058572110214,0.01770766299702555,0.06392896602430351,0.0,0.0,-0.03755053770416801,1.993465099862341,-1.081043649422122,-1.135592599845465,-0.000654688745947235,-0.0002587987657859832,0.04421854078005298,2.079175166467653,1.0828411103780495,1.2333307147477497,0.00027956511318649323,0.0002664868013227443
70002,S0,27,0.54,0,VALID_NUMERICAL_BOX,1,1,0.018694132731953438,2.0183371514307,0.01769845084963925,0.06559148340733749,0.0,0.0,-0.059171410693676325,1.970753247862328,-1.1186969369835782,-1.1755999321296822,-0.0006598647222636145,-0.0002587987667862497,0.06587536298867984,2.103841780765712,1.1205686358961846,1.276743327080766,0.00028489485021360796,0.0002664868023230108
70002,S0,28,0.56,0,VALID_NUMERICAL_BOX,1,1,0.019048101748946222,2.0196489810988467,0.017689225874846757,0.0672330158552317,0.0,0.0,-0.08154534943443617,1.9472412492166051,-1.15635127366277,-1.2156271018805902,-0.0006650406986000045,-0.0002587987677865162,0.08828673570769181,2.129376647310457,1.1582971726640217,1.3201361026161338,0.0002902245872607332,0.0002664868033232773
70002,S0,29,0.58,0,VALID_NUMERICAL_BOX,1,1,0.019401886266443156,2.0209936414159513,0.017679988320443926,0.06885289739237568,0.0,0.0,-0.10467237490880303,1.9229287071758376,-1.1940066590528977,-1.2556747822105419,-0.0006702166749564052,-0.0002587987687867827,0.1114526791620837,2.1557793693659355,1.1960267200285677,1.3635083682465174,0.00029555432432786893,0.00026648680432354377
70002,S0,30,0.6,1,VALID_NUMERICAL_BOX,1,1,0.019755486032852033,2.022370699363799,0.017670738440849945,0.07045047084432504,0.0,0.0,0.014904688099459714,1.9876687311613135,-1.2316630927388237,-1.295743638028195,-0.0006753926513328162,-0.0002587987697870492,0.05490468809945971,2.0276687311613135,1.2337572773318763,1.40685945906827,5.926111794304998e-05,0.00026648680532381027
70002,S0,31,0.62,0,VALID_NUMERICAL_BOX,1,1,0.020108900801669032,2.0237797087806855,0.017661476496993848,0.07202508811940311,0.0,0.0,-0.00972857375639634,1.961753858397694,-1.269272776614629,-1.3358343257725591,-0.0006805686277292377,-0.00025879877078731567,0.07957983364717681,2.0558059203457346,1.2714888439113967,1.450188718647385,6.459085505020675e-05,0.00026648680632407676
70002,S0,32,0.64,0,VALID_NUMERICAL_BOX,1,1,0.02046213033160891,2.0252202105430737,0.017652202756198266,0.07357611048606784,0.0,0.0,-0.03511402928979393,1.935037171879158,-1.3068835133634447,-1.3759474931504314,-0.0006857446041456698,-0.00025879877178758216,0.10500961052650976,2.084809694721767,1.3092214191003277,1.4934954992820624,6.992059217737403e-05,0.00026648680732434325
70002,S0,33,0.66,0,VALID_NUMERICAL_BOX,1,1,0.020815174386732874,2.026691732752795,0.017642917492060525,0.07510290884587399,0.0,0.0,-0.06125169955819401,1.9075182220130347,-1.3444953027010016,-1.4160837788773244,-0.0006909205805821124,-0.00025879877278784866,0.1311940389096475,2.114679604710523,1.3469550022279766,1.5367791622617801,7.525032932455181e-05,0.00026648680832460974
70002,S0,34,0.68,0,VALID_NUMERICAL_BOX,1,1,0.021168032736574083,2.0281937909297123,0.017633620984331147,0.07660486400186642,0.0,0.0,-0.08814160561337217,1.8791965464323428,-1.382108144333514,-1.4562438124219903,-0.0006960965570385654,-0.00025879877378811515,0.15813313895536518,2.1454151879589043,1.3846895926201213,1.5800390781227698,8.05800664917401e-05,0.00026648680932487624
70002,S0,35,0.7000000000000001,1,VALID_NUMERICAL_BOX,1,1,0.021520705156260707,2.0297258882097498,0.017624313518789785,0.07808136692224474,0.0,0.0,0.005660560264202422,2.0247540058295725,-1.4197220379578965,-1.4964282137546445,-0.000701272533515029,-0.00025879877478838164,0.04566056026420243,2.0647540058295726,1.4224251895993774,1.6232746268997942,8.590980367893889e-05,0.00026648681032514273
70002,S0,36,0.72,0,VALID_NUMERICAL_BOX,1,1,0.021873191426636504,2.0312875155481946,0.017614995387118706,0.07953181899914624,0.0,0.0,-0.022733880496029618,1.9948254415513824,-1.4573369832619887,-1.5366375930989873,-0.0007064485100115031,-0.00025879877578864814,0.07410906405726408,2.0972194983706656,1.460161792485569,1.666485198374125,9.123954088614819e-05,0.0002664868113254092
70002,S0,37,0.74,0,VALID_NUMERICAL_BOX,1,1,0.02222549133437888,2.032878151928178,0.01760566688677386,0.0809556323023986,0.0,0.0,-0.0518806201623727,1.964092689686272,-1.4949529799247847,-1.5768725506881245,-0.0007116244865279877,-0.00025879877678891463,0.10331229990807878,2.1305492023412786,1.4978994005961022,1.7096701923176207,9.6569278113368e-05,0.0002664868123256757
70002,S0,38,0.76,0,VALID_NUMERICAL_BOX,1,1,0.022577604672114355,2.0344972645742256,0.017596328320853605,0.08235222982810157,0.0,0.0,-0.08177967976200166,1.9325552386693448,-1.532570027616669,-1.6171336765244848,-7.541844857748316e-05,-0.0002587987777891811,0.13327028792113407,2.1647426061907957,1.535638013246343,1.752829018732813,0.00010189901536059833,0.0002664868133259422
70002,S0,39,0.78,0,VALID_NUMERICAL_BOX,1,1,0.022929531238531427,2.036144309170788,0.017586979997965158,0.08372104574190013,0.0,0.0,-0.11243108031549903,1.9002125651356552,-1.5701881259996593,-1.6574215004004147,-8.0594425133374e-05,-0.0002587987787894476,0.16398304818722492,2.1997991865686517,1.5732508784833892,1.7959610980888947,0.00010722875262722439,0.0002664868143262087
70002,S0,40,0.8,1,VALID_NUMERICAL_BOX,1,1,0.02328127083849073,2.037818730085626,0.017577622232088856,0.08506152561682032,0.0,0.0,-0.013903014472737969,2.0307338581413066,-1.6078072747276542,-1.6977366402778586,-8.577040170927552e-05,-0.0002587987797897141,0.026096985527262032,2.0707338581413066,1.610864764406464,1.8390658615535258,0.00011255848991386112,0.0002664868153264752
70002,S0,41,0.8200000000000001,0,VALID_NUMERICAL_BOX,1,1,0.023632823283132508,2.0395199605979624,0.01756825534244028,0.08637312666554302,0.0,0.0,-0.04605915996834937,1.996779125332642,-1.645427473446687,-1.7380796540687422,-9.094637830518769e-05,-0.0002587987807899806,0.05831428081644962,2.107515175375485,1.6484796706849463,1.882142751220359,0.00011788822722050852,0.0002664868163267417
70002,S0,42,0.84,0,VALID_NUMERICAL_BOX,1,1,0.023984188389981315,2.0412474231312734,0.017558879653330323,0.08765531796699784,0.0,0.0,-0.07896770943837439,1.9620175322481217,-1.6830487217951844,-1.77845108853584,-9.612235492111053e-05,-0.0002587987817902471,0.09128387423123983,2.1451580304030373,1.6860955969805658,1.9251912203321944,0.00012321796454716657,0.0002664868173270082
70002,S0,43,0.86,0,VALID_NUMERICAL_BOX,1,1,0.024335365983047922,2.0430005294906133,0.017549495494023293,0.08890758068716542,0.0,0.0,-0.11262868387540308,1.9264485104742213,-1.7206710194042323,-1.8188514790740804,-0.000101298331557044,-0.0002587987827905136,0.12500578617197616,2.183661854812865,1.723712542947655,1.9682107334996752,0.00012854770189383528,0.0002664868183272747
70002,S0,44,0.88,0,VALID_NUMERICAL_BOX,1,1,0.024686355892928388,2.0447786811043565,0.01754010319859308,0.09012940829398182,0.0,0.0,-0.14704210426464723,1.8900714808895167,-1.7582943658978443,-1.8592813494963965,-0.00010647430821298816,-0.0002587987837907801,0.15948003703208877,2.2230260694860813,1.7613305082334056,2.0112007669154366,0.00013387743926051465,0.00026648681932754117
70002,S0,45,0.9,1,VALID_NUMERICAL_BOX,1,1,0.02503715795690025,2.046581269270236,0.017530703105777527,0.091320306766246,0.0,0.0,4.565242396365951e-05,2.0359422697254694,-1.7959187608932377,-1.8997412118242105,-0.00011165028488894297,-0.00025879878479104657,0.04004565242396366,2.0759422697254695,1.7989494924781317,2.05416080856362,0.00013920717664720467,0.00026648682032780766
70002,S0,46,0.92,0,VALID_NUMERICAL_BOX,1,1,0.025387772019015802,2.048407675405561,0.01752129555883101,0.09247979479643587,0.0,0.0,-0.035872722794977115,1.9979474454858681,-1.833544204001113,-1.940231566082634,-0.00011682626158490843,-0.00025879878579131307,0.07602464227460232,2.117025485899859,1.836569495315536,2.0970903584246763,0.0001445369140539054,0.00026648682132807415
70002,S0,47,0.9400000000000001,0,VALID_NUMERICAL_BOX,1,1,0.025738197930192424,2.0502572713014895,0.017511880905375362,0.09360740398734547,0.0,0.0,-0.07254360687611214,1.9591428141610565,-1.8711706948259381,-1.9807529001004662,-0.00012200223830088457,-0.00025879878679157956,0.1127560321820258,2.158967293071511,1.8741905163729817,2.1399889286753626,0.00014986665148061673,0.00026648682232834064
70002,S0,48,0.96,0,VALID_NUMERICAL_BOX,1,1,0.02608843554829993,2.0521294193812363,0.0175024594972492,0.09470267904246171,0.0,0.0,-0.10996702077378115,1.9195277561558455,-1.908798232966239,-2.0213056893150725,-0.00012717821503687137,-0.00025879878779184605,0.15023984251063568,2.20176707164822,1.9118125552717689,2.1828560438838682,0.00015519638892733874,0.00026648682332860714
70002,S0,49,0.98,0,VALID_NUMERICAL_BOX,1,1,0.026438484738244915,2.0540234729620854,0.017493031690355713,0.09576517795000408,0.0,0.0,-0.1481429854342944,1.8791016423662987,-1.9464268180148914,-2.061890396582216,-0.00013235419179286883,-0.00025879878879211254,0.18847609361725953,2.2454241925291427,1.9494356116274152,2.2256912411999803,0.00016052612639407143,0.00026648682432887363
70002,S0,50,1.0,1,VALID_NUMERICAL_BOX,1,1,0.02678834537205203,2.0559387765210855,0.01748359784450901,0.09679447216055782,0.0,0.0,-0.003594919066495516,2.018908661032096,-1.9840564495594206,-2.102507471990925,-0.00013753016856887692,-0.00025879878979237904,0.03640508093350449,2.058908661032096,1.9870596850499411,2.268494070540216,0.00016585586388081475,0.0002664868253291401
70002,S0,51,1.02,0,VALID_NUMERICAL_BOX,1,1,0.02713801732894221,2.0578746659642966,0.017474158323279126,0.09779014675823576,0.0,0.0,-0.04327604805876007,1.9768585115891733,-2.021687127182302,-2.1431573526834664,-0.0001427061453648957,-0.00025879879079264553,0.07614627463557946,2.1042785424460044,2.024684775144159,2.311264094767852,0.00017118560138756875,0.00019746578697585684
70002,S0,52,1.04,0,VALID_NUMERICAL_BOX,1,1,0.027487500495407793,2.0598304688994613,0.017464713493835687,0.09875180062531033,0.0,0.0,-0.08370979060352274,1.9339953645323533,-2.0593188504612683,-2.183840462680495,-0.00014788212218092372,-0.0002587987917929043,0.11663997013957927,2.150503824344512,2.0623108815099642,2.3540008898677742,0.000175134918127261,0.00019746578797611564
70002,S0,53,1.06,0,VALID_NUMERICAL_BOX,1,1,0.027836794765284507,2.0618055049119675,0.017455263726790436,0.09967904660026257,0.0,0.0,-0.12489616761390598,1.8903185552755457,-2.096951346760024,-2.2245572126635915,-0.0001530580990169609,-0.0002587987927931631,0.15788618777093644,2.1975838421450646,2.099938003742636,2.3967040451160737,0.0001790842348869624,0.00019746578897637443
70002,S0,54,1.08,0,VALID_NUMERICAL_BOX,1,1,0.028185900039820317,2.0637990858439728,0.017445809396038573,0.10057151162920026,0.0,0.0,-0.16683519455030635,1.8458274110190283,-2.13458461574172,-2.2653079999041945,-0.0001582340758730072,-0.0002587987937934219,0.19988494784698901,2.2455179230506315,2.1375661414331337,2.4393731632443356,0.00018303355166667294,0.00019746578997663323
70002,S0,55,1.1,1,VALID_NUMERICAL_BOX,1,1,0.028534816227741087,2.065810516076557,0.01743635087859909,0.10142883691060323,0.0,0.0,-0.002521667117880339,2.0367856601935515,-2.1722186570672912,-2.3060932080593455,-0.00016341005274906261,-0.0002587987947936807,0.03747833288211966,2.0767856601935515,2.175195294168403,2.4820078605985385,0.00018698286846639258,0.00019746579097689202
70002,S0,56,1.12,0,VALID_NUMERICAL_BOX,1,1,0.02888354324531307,2.067839092814769,0.0174268885544541,0.10225067803335877,0.0,0.0,-0.04596604026030715,1.9906637960292382,-2.2098534703957013,-2.346913207018233,-0.00016858602964512715,-0.0002587987957939395,0.0809822387665687,2.1264258174086486,2.2128254615316814,2.5246077672925122,0.00019093218528612135,0.00019746579197715082
